,time,latitude,longitude
4849,2020-12-11 16:15:11.005,-157807171,-479978077
4850,2020-12-11 16:17:12.469,-157806958,-479978371
4851,2020-12-11 16:19:14.714,-157807261,-479977676
4852,2020-12-11 16:19:58.033,-157801246,-479955772
4853,2020-12-11 16:22:10.375,-157797815,-479876414
4854,2020-12-11 16:23:41.133,-157824106,-479877742
4855,2020-12-11 16:24:06.738,-157837416,-479884305
4856,2020-12-11 16:24:26.590,-157851827,-479885008
4857,2020-12-11 16:26:32.712,-157846970,-479961637
4858,2020-12-11 16:28:40.327,-157841584,-479966718
4859,2020-12-11 16:30:00.072,-157857015,-479939502
4860,2020-12-11 16:30:21.095,-157860240,-479928577
4861,2020-12-11 16:32:35.692,-157877420,-479814412
4862,2020-12-11 16:32:54.966,-157881961,-479803437
4863,2020-12-11 16:34:58.851,-157904783,-479725266
4864,2020-12-11 16:35:22.426,-157917316,-479714164
4865,2020-12-11 16:37:24.192,-157988163,-479712974
4866,2020-12-11 16:37:42.591,-158006018,-479709598
4867,2020-12-11 16:39:57.304,-158030725,-479638812
4868,2020-12-11 16:41:57.603,-158052045,-479525064
4869,2020-12-11 16:43:59.439,-158038438,-479502294
4870,2020-12-11 16:46:00.631,-157993520,-479491923
4871,2020-12-11 16:48:01.911,-157960561,-479493558
4872,2020-12-11 16:50:13.746,-157976418,-479463941
4873,2020-12-11 16:52:15.169,-157981048,-479444074
4874,2020-12-11 16:56:28.000,-157795250,-479335433
4875,2020-12-11 16:56:44.000,-157797699,-479307070
4876,2020-12-11 16:57:00.000,-157805250,-479282917
4877,2020-12-11 16:57:16.000,-157811845,-479262225
4878,2020-12-11 16:57:31.000,-157813733,-479257032
4879,2020-12-11 16:58:17.000,-157813750,-479257067
4880,2020-12-11 16:58:33.000,-157829890,-479205376
4881,2020-12-11 16:58:49.000,-157833076,-479195259
4882,2020-12-11 16:59:04.000,-157838046,-479179820
4883,2020-12-11 16:59:19.000,-157842806,-479163948
4884,2020-12-11 16:59:34.000,-157847582,-479148874
4885,2020-12-11 16:59:49.000,-157852963,-479130222
4886,2020-12-11 17:00:25.000,-157868583,-479079583
4887,2020-12-11 17:00:41.000,-157870477,-479078211
4888,2020-12-11 17:00:57.000,-157871913,-479074588
4889,2020-12-11 17:47:33.261,-157955177,-478918272
4890,2020-12-11 17:49:35.067,-157955134,-478918348
4891,2020-12-11 17:51:36.975,-157953853,-478917528
4892,2020-12-11 17:53:48.568,-157954984,-478916661
4893,2020-12-11 17:55:49.480,-157953844,-478917831
4894,2020-12-11 17:57:49.375,-157952607,-478918388
4895,2020-12-11 17:59:50.848,-157954207,-478917614
4896,2020-12-11 18:01:52.007,-157953930,-478918281
4897,2020-12-11 18:03:52.976,-157953656,-478917950
4898,2020-12-11 18:05:54.622,-157965973,-478920709
4899,2020-12-11 18:07:58.522,-157955124,-478918457
4900,2020-12-11 18:10:00.348,-157955884,-478918145
4901,2020-12-11 18:12:01.004,-157960346,-478920582
4902,2020-12-11 18:14:03.158,-157964921,-478921871
4903,2020-12-11 18:16:03.893,-157963392,-478921895
4904,2020-12-11 18:18:06.106,-157964443,-478921897
4905,2020-12-11 18:20:06.240,-157963246,-478921368
4906,2020-12-11 18:22:08.936,-157962910,-478921625
4907,2020-12-11 18:24:09.547,-157962944,-478921114
4908,2020-12-11 18:26:18.396,-157961020,-478920484
4909,2020-12-11 18:28:19.666,-157965829,-478921576
4910,2020-12-11 18:30:20.213,-157964904,-478921788
4911,2020-12-11 18:40:26.239,-157965314,-478921737
4912,2020-12-11 18:42:57.130,-157965151,-478921719
4913,2020-12-11 18:44:57.658,-157965618,-478921710
4914,2020-12-11 18:47:35.491,-157965439,-478921790
4915,2020-12-11 18:49:36.870,-157965219,-478921728
4916,2020-12-11 18:51:39.289,-157966043,-478921720
4917,2020-12-11 18:53:42.077,-157965821,-478923116
4918,2020-12-11 18:55:43.807,-157960626,-478921296
4919,2020-12-11 18:57:48.092,-157956333,-478917640
4920,2020-12-11 18:59:49.229,-157956262,-478917918
4921,2020-12-11 19:01:49.897,-157955979,-478918173
4922,2020-12-11 19:04:00.144,-157954325,-478918161
4923,2020-12-11 19:06:03.122,-157954655,-478918083
4924,2020-12-11 19:08:04.970,-157954037,-478918725
4925,2020-12-11 19:10:04.536,-157955244,-478918652
4926,2020-12-11 19:12:05.748,-157954618,-478918269
4927,2020-12-11 19:14:06.754,-157954581,-478918394
4928,2020-12-11 19:16:08.560,-157954557,-478918359
4929,2020-12-11 19:20:11.564,-157954463,-478918322
4930,2020-12-11 19:56:13.009,-157954387,-478918333
4931,2020-12-11 20:11:52.849,-157954474,-478918411
4932,2020-12-11 20:37:30.657,-157954360,-478918369
4933,2020-12-11 21:14:24.728,-157954365,-478918678
4934,2020-12-11 21:17:46.061,-157955482,-478918471
4935,2020-12-11 21:19:47.954,-157958373,-478920509
4936,2020-12-11 21:21:48.994,-157958511,-478920247
4937,2020-12-11 21:23:48.864,-157961347,-478921672
4938,2020-12-11 21:25:51.002,-157959097,-478918657
4939,2020-12-11 21:27:52.296,-157961438,-478919090
4940,2020-12-11 21:30:06.704,-157959883,-478920757
4941,2020-12-11 21:32:13.334,-157958620,-478919981
4942,2020-12-11 21:34:24.058,-157958785,-478919999
4943,2020-12-11 21:36:24.589,-157958361,-478919958
4944,2020-12-11 21:38:26.456,-157961849,-478918616
4945,2020-12-11 21:40:34.665,-157962264,-478920144
4946,2020-12-11 21:42:35.732,-157962740,-478920007
4947,2020-12-11 21:49:08.658,-157969188,-478923744
4948,2020-12-11 21:51:26.457,-157929782,-478947602
4949,2020-12-11 21:54:42.033,-157872666,-478998601
4950,2020-12-11 21:55:00.385,-157872666,-478998601
4951,2020-12-11 21:57:01.745,-157844345,-479136278
4952,2020-12-11 21:59:03.151,-157853966,-479541465
4953,2020-12-11 22:01:04.176,-157896905,-479605143
4954,2020-12-11 22:03:05.306,-157822984,-479568123
4955,2020-12-11 22:05:08.173,-157992066,-480260291
4956,2020-12-11 22:07:09.576,-157851276,-479958688
4957,2020-12-11 22:09:09.489,-157851376,-479960563
4958,2020-12-11 22:11:04.486,-157851269,-479960558
4959,2020-12-11 22:13:19.252,-157851132,-479960692
4960,2020-12-11 22:15:21.816,-157851280,-479960572
4961,2020-12-11 22:21:25.838,-157851278,-479960531
4962,2020-12-11 22:42:46.317,-157851329,-479960501
4963,2020-12-11 22:44:46.204,-157842137,-479958807
4964,2020-12-11 22:46:47.449,-157834144,-479957388
4965,2020-12-11 22:48:48.451,-157820102,-479960288
4966,2020-12-11 22:50:50.380,-157817383,-479971493
4967,2020-12-11 22:53:04.609,-157816036,-479975509
4968,2020-12-11 22:55:08.116,-157820741,-479997728
4969,2020-12-11 22:57:08.039,-157816556,-480007326
4970,2020-12-11 22:59:08.834,-157814889,-480012844
4971,2020-12-11 23:01:09.980,-157814793,-480012847
4972,2020-12-11 23:03:10.690,-157814611,-480012819
4973,2020-12-11 23:05:12.488,-157814691,-480012930
4974,2020-12-11 23:05:45.525,-157814277,-480013121
4975,2020-12-11 23:07:46.820,-157814757,-480012802
4976,2020-12-11 23:09:48.895,-157815115,-480012970
4977,2020-12-11 23:11:50.184,-157814685,-480012880
4978,2020-12-11 23:13:50.794,-157814640,-480012882
4979,2020-12-11 23:15:52.090,-157814660,-480012900
4980,2020-12-11 23:17:53.322,-157814912,-480012861
4981,2020-12-11 23:19:52.719,-157814650,-480012803
4982,2020-12-11 23:21:55.648,-157814644,-480012807
4983,2020-12-11 23:23:56.836,-157814661,-480012871
4984,2020-12-11 23:25:56.194,-157814987,-480012859
4985,2020-12-11 23:27:56.657,-157814987,-480012859
4986,2020-12-11 23:29:56.849,-157814987,-480012859
4987,2020-12-11 23:31:59.182,-157814987,-480012859
4988,2020-12-11 23:34:06.879,-157814987,-480012859
4989,2020-12-11 23:35:15.876,-157814987,-480012859
4990,2020-12-11 23:36:14.553,-157814987,-480012859
4991,2020-12-11 23:39:12.917,-157814987,-480012859
4992,2020-12-11 23:39:28.739,-157815356,-480012933
4993,2020-12-11 23:41:37.735,-157815356,-480012933
4994,2020-12-11 23:43:44.910,-157815356,-480012933
4995,2020-12-11 23:44:54.616,-157815486,-480012923
4996,2020-12-11 23:48:00.534,-157815486,-480012923
4997,2020-12-11 23:50:09.193,-157815486,-480012923
4998,2020-12-11 23:51:25.547,-157815338,-480012918
4999,2020-12-11 23:53:25.759,-157815338,-480012918
5000,2020-12-11 23:55:25.778,-157815338,-480012918
5001,2020-12-11 23:57:25.807,-157815338,-480012918
5002,2020-12-11 23:59:25.842,-157815338,-480012918
5003,2020-12-12 00:01:25.883,-157815338,-480012918
5004,2020-12-12 00:03:25.917,-157815338,-480012918
5005,2020-12-12 00:05:08.010,-157815318,-480012895
5006,2020-12-12 00:07:08.138,-157815318,-480012895
5007,2020-12-12 00:09:08.149,-157815318,-480012895
5008,2020-12-12 00:11:08.181,-157815318,-480012895
5009,2020-12-12 00:11:45.011,-157815021,-480012862
5010,2020-12-12 00:12:09.417,-157815021,-480012862
5011,2020-12-12 00:16:43.192,-157815021,-480012862
5012,2020-12-12 00:29:26.004,-157815021,-480012862
5013,2020-12-12 00:30:37.452,-157815102,-480012885
5014,2020-12-12 00:32:38.187,-157815102,-480012885
5015,2020-12-12 00:34:50.564,-157815102,-480012885
5016,2020-12-12 00:36:50.833,-157815102,-480012885
5017,2020-12-12 00:38:50.892,-157815102,-480012885
5018,2020-12-12 00:40:50.923,-157815102,-480012885
5019,2020-12-12 00:42:50.998,-157815102,-480012885
5020,2020-12-12 00:43:10.255,-157815102,-480012885
5021,2020-12-12 00:44:51.041,-157815102,-480012885
5022,2020-12-12 00:52:22.904,-157815102,-480012885
5023,2020-12-12 00:53:49.264,-157815102,-480012885
5024,2020-12-12 00:54:22.922,-157815102,-480012885
5025,2020-12-12 00:55:23.845,-157815102,-480012885
5026,2020-12-12 00:56:22.956,-157815102,-480012885
5027,2020-12-12 01:05:26.477,-157815102,-480012885
5028,2020-12-12 01:05:46.986,-157815102,-480012885
5029,2020-12-12 01:07:26.494,-157815102,-480012885
5030,2020-12-12 01:26:49.325,-157815102,-480012885
5031,2020-12-12 01:27:09.924,-157815102,-480012885
5032,2020-12-12 01:27:51.354,-157815102,-480012885
5033,2020-12-12 01:28:49.339,-157815102,-480012885
5034,2020-12-12 01:29:12.533,-157815102,-480012885
5035,2020-12-12 01:30:49.372,-157815102,-480012885
5036,2020-12-12 01:43:08.193,-157815102,-480012885
5037,2020-12-12 01:45:08.217,-157815102,-480012885
5038,2020-12-12 01:47:08.237,-157815102,-480012885
5039,2020-12-12 01:49:08.252,-157815102,-480012885
5040,2020-12-12 01:51:08.269,-157815102,-480012885
5041,2020-12-12 01:52:42.162,-157815102,-480012885
5042,2020-12-12 01:53:08.289,-157815102,-480012885
5043,2020-12-12 02:09:13.401,-157815550,-480012922
5044,2020-12-12 02:46:54.008,-157815550,-480012922
5045,2020-12-12 03:23:00.807,-157815550,-480012922
5046,2020-12-12 03:59:53.797,-157815550,-480012922
5047,2020-12-12 04:41:05.240,-157815550,-480012922
5048,2020-12-12 05:19:08.466,-157815550,-480012922
5049,2020-12-12 05:55:27.984,-157815550,-480012922
5050,2020-12-12 06:32:35.505,-157815550,-480012922
5051,2020-12-12 07:09:00.374,-157815550,-480012922
5052,2020-12-12 07:49:09.440,-157815550,-480012922
5053,2020-12-12 08:33:00.214,-157815550,-480012922
5054,2020-12-12 09:10:31.346,-157815550,-480012922
5055,2020-12-12 09:28:39.678,-157814592,-480012818
5056,2020-12-12 10:09:01.441,-157814592,-480012818
5057,2020-12-12 10:49:10.140,-157814592,-480012818
5058,2020-12-12 10:59:47.296,-157814592,-480012818
5059,2020-12-12 11:01:35.145,-157815381,-480012922
5060,2020-12-12 11:01:59.161,-157815381,-480012922
5061,2020-12-12 11:03:59.174,-157815381,-480012922
5062,2020-12-12 11:05:59.187,-157815381,-480012922
5063,2020-12-12 11:07:59.226,-157815381,-480012922
5064,2020-12-12 11:09:59.264,-157815381,-480012922
5065,2020-12-12 11:11:08.743,-157815381,-480012922
5066,2020-12-12 11:11:59.281,-157815381,-480012922
5067,2020-12-12 11:13:45.242,-157815381,-480012922
5068,2020-12-12 11:19:26.688,-157813573,-480009896
5069,2020-12-12 11:19:51.103,-157816396,-480007797
5070,2020-12-12 11:21:53.828,-157813609,-479997199
5071,2020-12-12 11:23:54.072,-157816364,-479984535
5072,2020-12-12 11:25:57.200,-157816282,-479971800
5073,2020-12-12 11:27:59.263,-157819435,-479961424
5074,2020-12-12 11:30:07.308,-157826687,-479955541
5075,2020-12-12 11:32:08.164,-157827332,-479951221
5076,2020-12-12 11:40:14.173,-157827123,-479951713
5077,2020-12-12 11:48:35.798,-157826329,-479951321
5078,2020-12-12 11:55:22.590,-157826329,-479951321
5079,2020-12-12 11:55:39.113,-157826329,-479951321
5080,2020-12-12 11:57:22.608,-157826329,-479951321
5081,2020-12-12 12:02:37.068,-157827129,-479951610
5082,2020-12-12 12:30:04.574,-157827150,-479951630
5083,2020-12-12 12:45:28.666,-157827993,-479951535
5084,2020-12-12 12:57:50.783,-157827195,-479951623
5085,2020-12-12 13:00:18.303,-157827195,-479951623
5086,2020-12-12 13:02:18.321,-157827195,-479951623
5087,2020-12-12 13:03:11.132,-157827041,-479951773
5088,2020-12-12 13:08:46.496,-157827080,-479951679
5089,2020-12-12 13:09:54.777,-157827080,-479951679
5090,2020-12-12 13:16:27.891,-157827123,-479951641
5091,2020-12-12 13:18:28.011,-157827123,-479951641
5092,2020-12-12 13:20:40.314,-157827123,-479951641
5093,2020-12-12 13:21:54.049,-157827106,-479951647
5094,2020-12-12 13:24:04.169,-157827106,-479951647
5095,2020-12-12 13:49:19.660,-157827106,-479951647
5096,2020-12-12 13:49:38.216,-157827106,-479951647
5097,2020-12-12 13:51:24.117,-157827106,-479951647
5098,2020-12-12 13:53:30.593,-157827151,-479951560
5099,2020-12-12 14:00:58.291,-157827093,-479951484
5100,2020-12-12 14:22:44.423,-157827109,-479951587
5101,2020-12-12 14:39:48.703,-157826585,-479951198
5102,2020-12-12 14:45:14.591,-157827117,-479951558
5103,2020-12-12 14:53:20.618,-157827078,-479951615
5104,2020-12-12 15:05:47.255,-157827166,-479951667
5105,2020-12-12 15:17:37.547,-157827113,-479951606
5106,2020-12-12 15:23:29.579,-157827134,-479951642
5107,2020-12-12 15:30:30.252,-157827134,-479951642
5108,2020-12-12 15:32:30.985,-157827134,-479951642
5109,2020-12-12 15:34:08.881,-157827124,-479951409
5110,2020-12-12 15:36:15.485,-157827124,-479951409
5111,2020-12-12 15:38:30.595,-157827124,-479951409
5112,2020-12-12 15:40:24.161,-157827104,-479951632
5113,2020-12-12 15:42:24.325,-157827104,-479951632
5114,2020-12-12 15:43:00.765,-157827104,-479951632
5115,2020-12-12 15:59:41.803,-157827153,-479951566
5116,2020-12-12 16:05:18.724,-157827115,-479951661
5117,2020-12-12 16:22:10.423,-157827162,-479951417
5118,2020-12-12 16:24:36.277,-157827162,-479951417
5119,2020-12-12 16:28:47.603,-157827162,-479951417
5120,2020-12-12 16:35:22.408,-157827116,-479951570
5121,2020-12-12 16:37:24.134,-157827068,-479951648
5122,2020-12-12 16:39:57.634,-157827068,-479951648
5123,2020-12-12 16:41:57.706,-157827068,-479951648
5124,2020-12-12 16:43:57.779,-157827068,-479951648
5125,2020-12-12 16:45:57.805,-157827068,-479951648
5126,2020-12-12 16:47:57.860,-157827068,-479951648
5127,2020-12-12 16:50:44.647,-157827068,-479951648
5128,2020-12-12 16:53:57.587,-157827520,-479944873
5129,2020-12-12 16:56:05.829,-157827221,-479944968
5130,2020-12-12 16:58:11.276,-157827775,-479944967
5131,2020-12-12 17:00:12.601,-157827272,-479944880
5132,2020-12-12 17:02:12.316,-157826768,-479944714
5133,2020-12-12 17:04:14.475,-157827059,-479944851
5134,2020-12-12 17:06:29.209,-157827706,-479947627
5135,2020-12-12 17:08:30.037,-157827808,-479951701
5136,2020-12-12 17:10:31.067,-157827126,-479951421
5137,2020-12-12 17:12:30.399,-157826901,-479952146
5138,2020-12-12 17:14:33.203,-157827125,-479951655
5139,2020-12-12 17:16:35.968,-157825424,-479962897
5140,2020-12-12 17:18:37.162,-157832525,-479964117
5141,2020-12-12 17:20:40.326,-157826432,-479957071
5142,2020-12-12 17:22:41.837,-157827109,-479951370
5143,2020-12-12 17:24:43.364,-157827109,-479951370
5144,2020-12-12 17:26:43.392,-157827109,-479951370
5145,2020-12-12 17:28:43.597,-157827109,-479951370
5146,2020-12-12 17:30:43.699,-157827109,-479951370
5147,2020-12-12 17:32:46.563,-157827087,-479951646
5148,2020-12-12 17:34:46.789,-157827087,-479951646
5149,2020-12-12 17:36:46.819,-157827087,-479951646
5150,2020-12-12 17:38:46.838,-157827087,-479951646
5151,2020-12-12 17:39:19.052,-157827087,-479951646
5152,2020-12-12 17:40:46.858,-157827087,-479951646
5153,2020-12-12 18:11:33.142,-157827087,-479951646
5154,2020-12-12 18:11:52.389,-157827087,-479951646
5155,2020-12-12 18:13:33.181,-157827087,-479951646
5156,2020-12-12 18:49:33.230,-157827087,-479951646
5157,2020-12-12 19:01:53.561,-157827087,-479951646
5158,2020-12-12 19:03:53.574,-157827087,-479951646
5159,2020-12-12 19:05:53.631,-157827087,-479951646
5160,2020-12-12 19:08:17.007,-157827087,-479951646
5161,2020-12-12 19:10:17.792,-157827087,-479951646
5162,2020-12-12 19:12:18.004,-157827087,-479951646
5163,2020-12-12 19:14:18.026,-157827087,-479951646
5164,2020-12-12 19:16:18.055,-157827087,-479951646
5165,2020-12-12 19:18:18.113,-157827087,-479951646
5166,2020-12-12 19:20:18.150,-157827087,-479951646
5167,2020-12-12 19:22:18.180,-157827087,-479951646
5168,2020-12-12 19:24:18.203,-157827087,-479951646
5169,2020-12-12 19:26:18.232,-157827087,-479951646
5170,2020-12-12 19:28:18.254,-157827087,-479951646
5171,2020-12-12 19:30:18.283,-157827087,-479951646
5172,2020-12-12 20:06:18.313,-157827087,-479951646
5173,2020-12-12 20:18:50.010,-157827095,-479951592
5174,2020-12-12 20:27:06.844,-157827101,-479951685
5175,2020-12-12 20:30:00.957,-157827101,-479951685
5176,2020-12-12 20:32:44.697,-157827101,-479951685
5177,2020-12-12 20:43:02.121,-157827183,-479951593
5178,2020-12-12 20:51:23.360,-157827183,-479951593
5179,2020-12-12 20:52:19.861,-157824684,-479951064
5180,2020-12-12 20:52:40.128,-157824684,-479951064
5181,2020-12-12 20:57:33.967,-157827118,-479951648
5182,2020-12-12 21:04:58.229,-157827118,-479951648
5183,2020-12-12 21:06:11.948,-157827075,-479951856
5184,2020-12-12 21:08:34.269,-157827075,-479951856
5185,2020-12-12 21:10:39.200,-157827075,-479951856
5186,2020-12-12 21:12:39.288,-157827075,-479951856
5187,2020-12-12 21:13:29.301,-157827191,-479951375
5188,2020-12-12 21:15:29.391,-157827191,-479951375
5189,2020-12-12 21:17:29.407,-157827191,-479951375
5190,2020-12-12 21:19:52.319,-157827191,-479951375
5191,2020-12-12 21:21:52.978,-157827191,-479951375
5192,2020-12-12 21:23:58.132,-157827191,-479951375
5193,2020-12-12 21:26:26.640,-157827100,-479951576
5194,2020-12-12 21:34:57.004,-157827100,-479951576
5195,2020-12-12 21:38:28.021,-157827141,-479951664
5196,2020-12-12 21:40:29.164,-157826975,-479950875
5197,2020-12-12 21:41:04.962,-157827118,-479951740
5198,2020-12-12 21:43:05.982,-157827072,-479951657
5199,2020-12-12 21:45:06.159,-157827072,-479951657
5200,2020-12-12 21:47:06.185,-157827072,-479951657
5201,2020-12-12 21:48:07.983,-157827150,-479951591
5202,2020-12-12 21:50:08.071,-157827150,-479951591
5203,2020-12-12 21:52:08.107,-157827150,-479951591
5204,2020-12-12 21:53:47.415,-157827152,-479951523
5205,2020-12-12 21:55:47.557,-157827152,-479951523
5206,2020-12-12 21:57:47.588,-157827152,-479951523
5207,2020-12-12 21:59:47.624,-157827152,-479951523
5208,2020-12-12 22:01:54.427,-157827152,-479951523
5209,2020-12-12 22:02:18.793,-157827117,-479951614
5210,2020-12-12 22:04:18.889,-157827117,-479951614
5211,2020-12-12 22:05:41.165,-157827117,-479951614
5212,2020-12-12 22:07:12.702,-157827117,-479951614
5213,2020-12-12 22:08:36.947,-157827117,-479951614
5214,2020-12-12 22:09:46.590,-157827110,-479951701
5215,2020-12-12 22:12:18.271,-157827110,-479951701
5216,2020-12-12 22:14:18.306,-157827110,-479951701
5217,2020-12-12 22:16:18.328,-157827110,-479951701
5218,2020-12-12 22:18:18.394,-157827110,-479951701
5219,2020-12-12 22:20:55.180,-157827110,-479951701
5220,2020-12-12 22:22:57.143,-157827110,-479951701
5221,2020-12-12 22:25:02.259,-157827110,-479951701
5222,2020-12-12 22:27:11.118,-157827110,-479951701
5223,2020-12-12 22:29:11.153,-157827110,-479951701
5224,2020-12-12 22:30:26.348,-157827110,-479951701
5225,2020-12-12 22:51:57.030,-157819268,-479963295
5226,2020-12-12 22:54:00.632,-157816783,-479973616
5227,2020-12-12 22:56:02.065,-157819683,-479997467
5228,2020-12-12 22:58:03.662,-157817251,-480004752
5229,2020-12-12 23:00:04.649,-157815615,-480012945
5230,2020-12-12 23:02:06.097,-157814906,-480012891
5231,2020-12-12 23:04:12.981,-157815492,-480012875
5232,2020-12-12 23:06:14.050,-157814747,-480012853
